StrategyName,EntryTime,LastModTime,State,LastUpdateType,Symbol,Side,Type,TIF,Price,Quantity,DisplayQuantity,FilledQty,Remains,AvgFillPrice,ExecutionCost,Account,Trader,Broker,MarketCenter,OrderId,Tag,Reason,Closure
Taker,2021-Nov-05 13:31:53,2021-Nov-05 13:32:16.721327,FILLED,FILL,AXP,SELL,LIMIT,DAY,176.030000,-100,0,-100,0,176.030000,0.514307,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081533,,,
Taker,2021-Nov-05 13:31:56,2021-Nov-05 13:33:10.010000,CANCELLED,CANCEL,GS,BUY,LIMIT,DAY,333.000000,100,0,0,100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081534,,,
Taker,2021-Nov-05 13:32:03,2021-Nov-05 13:34:41.010000,CANCELLED,CANCEL,DOW,BUY,LIMIT,DAY,55.680000,100,0,0,100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081535,,,
Taker,2021-Nov-05 13:32:06,2021-Nov-05 13:33:02.010000,CANCELLED,CANCEL,CRM,SELL,LIMIT,DAY,310.000000,-100,0,0,-100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081536,,,
Taker,2021-Nov-05 13:32:17,2021-Nov-05 13:33:01.010000,CANCELLED,CANCEL,AXP,BUY,LIMIT,DAY,175.890000,200,0,190,10,175.890000,0.228000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081537,,,
Taker,2021-Nov-05 13:32:24,2021-Nov-05 13:32:41.010000,CANCELLED,CANCEL,CVX,BUY,LIMIT,DAY,110.720000,100,0,0,100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081538,,,
Taker,2021-Nov-05 13:32:26,2021-Nov-05 13:33:01.853693,FILLED,FILL,HD,BUY,LIMIT,DAY,373.480000,100,0,100,0,373.480000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081539,,,
Taker,2021-Nov-05 13:32:29,2021-Nov-05 13:33:19.445317,FILLED,FILL,CAT,BUY,LIMIT,DAY,205.400000,100,0,100,0,205.400000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081540,,,
Taker,2021-Nov-05 13:32:29,2021-Nov-05 13:33:16.010000,CANCELLED,CANCEL,DIS,SELL,LIMIT,DAY,172.810000,-100,0,0,-100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081541,,,
Taker,2021-Nov-05 13:32:43,2021-Nov-05 13:33:00.547857,FILLED,FILL,CVX,SELL,LIMIT,DAY,113.990000,-100,0,-100,0,113.990000,0.375338,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081542,,,
Taker,2021-Nov-05 13:33:00,2021-Nov-05 13:33:07.010000,CANCELLED,CANCEL,BA,SELL,LIMIT,DAY,224.870000,-72,0,0,-72,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081543,,,
Taker,2021-Nov-05 13:33:01,2021-Nov-05 14:00:10.844947,FILLED,FILL,CVX,BUY,LIMIT,DAY,114.010000,100,0,100,0,114.010000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081544,,,
Taker,2021-Nov-05 13:33:02,2021-Nov-05 13:34:22.185605,FILLED,FILL,HD,SELL,LIMIT,DAY,373.540000,-100,0,-100,0,373.540000,0.956730,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081545,,,
Taker,2021-Nov-05 13:33:02,2021-Nov-05 13:33:55.010000,CANCELLED,CANCEL,AXP,SELL,LIMIT,DAY,200.000000,-90,0,0,-90,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081546,,,
Taker,2021-Nov-05 13:33:08,2021-Nov-05 13:33:58.010000,CANCELLED,CANCEL,CRM,BUY,LIMIT,DAY,308.870000,100,0,0,100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081547,,,
Taker,2021-Nov-05 13:33:08,2021-Nov-05 13:33:10.010000,CANCELLED,CANCEL,BA,BUY,LIMIT,DAY,206.570000,28,0,0,28,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081548,,,
Taker,2021-Nov-05 13:33:11,2021-Nov-05 13:33:21.010000,CANCELLED,CANCEL,BA,SELL,LIMIT,DAY,224.870000,-72,0,0,-72,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081549,,,
Taker,2021-Nov-05 13:33:12,2021-Nov-05 13:33:35.161555,CANCELLED,CANCEL,GS,SELL,LIMIT,DAY,411.540000,-100,0,0,-100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081550,,,
Taker,2021-Nov-05 13:33:13,2021-Nov-05 13:34:02.688205,FILLED,FILL,HON,SELL,LIMIT,DAY,224.070000,-100,0,-100,0,224.070000,0.621917,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081551,,,
Taker,2021-Nov-05 13:33:21,2021-Nov-05 13:35:00.010000,CANCELLED,CANCEL,DIS,BUY,LIMIT,DAY,172.640000,100,0,0,100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081552,,,
Taker,2021-Nov-05 13:33:22,2021-Nov-05 13:33:28.010000,CANCELLED,CANCEL,CAT,SELL,LIMIT,DAY,205.390000,-100,0,-33,-67,205.390000,0.191424,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081553,,,
Taker,2021-Nov-05 13:33:22,2021-Nov-05 13:33:28.010000,CANCELLED,CANCEL,BA,SELL,LIMIT,DAY,218.600000,-72,0,0,-72,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081554,,,
Taker,2021-Nov-05 13:33:29,2021-Nov-05 13:33:44.153227,FILLED,FILL,CAT,SELL,LIMIT,DAY,205.660000,-67,0,-67,0,205.660000,0.389055,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081555,,,
Taker,2021-Nov-05 13:33:29,2021-Nov-05 13:33:37.010000,CANCELLED,CANCEL,BA,SELL,LIMIT,DAY,224.870000,-72,0,0,-72,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081556,,,
Taker,2021-Nov-05 13:33:38,2021-Nov-05 13:34:45.010000,CANCELLED,CANCEL,BA,SELL,LIMIT,DAY,224.870000,-72,0,0,-72,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081557,,,
Taker,2021-Nov-05 13:33:51,2021-Nov-05 13:34:08.010000,CANCELLED,CANCEL,IBM,SELL,LIMIT,DAY,131.000000,-100,0,0,-100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081558,,,
Taker,2021-Nov-05 13:33:56,2021-Nov-05 13:33:58.010000,CANCELLED,CANCEL,AXP,SELL,LIMIT,DAY,200.000000,-90,0,0,-90,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081559,,,
Taker,2021-Nov-05 13:33:59,2021-Nov-05 13:34:06.010000,CANCELLED,CANCEL,AXP,SELL,LIMIT,DAY,200.000000,-90,0,0,-90,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081560,,,
Taker,2021-Nov-05 13:34:03,2021-Nov-05 14:39:43.772217,FILLED,FILL,HON,BUY,LIMIT,DAY,224.140000,100,0,100,0,224.140000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081561,,,
Taker,2021-Nov-05 13:34:07,2021-Nov-05 13:35:07.010000,CANCELLED,CANCEL,AXP,SELL,LIMIT,DAY,176.130000,-90,0,0,-90,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081562,,,
Taker,2021-Nov-05 13:34:11,2021-Nov-05 13:34:57.010000,CANCELLED,CANCEL,GS,BUY,LIMIT,DAY,333.000000,100,0,0,100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081563,,,
Taker,2021-Nov-05 13:34:11,2021-Nov-05 13:36:45.010000,CANCELLED,CANCEL,CRM,BUY,LIMIT,DAY,309.240000,100,0,0,100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081564,,,
Taker,2021-Nov-05 13:34:19,2021-Nov-05 13:34:19.010000,REJECTED,REJECT,IBM,BUY,LIMIT,DAY,0.000000,100,0,0,100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081565,,non-market orders must have a positive limit price,
Taker,2021-Nov-05 13:34:46,2021-Nov-05 13:35:08.010000,CANCELLED,CANCEL,BA,SELL,LIMIT,DAY,224.870000,-72,0,0,-72,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081566,,,
Taker,2021-Nov-05 13:34:54,2021-Nov-05 13:34:54.010000,REJECTED,REJECT,IBM,BUY,LIMIT,DAY,0.000000,100,0,0,100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081567,,non-market orders must have a positive limit price,
Taker,2021-Nov-05 13:35:01,2021-Nov-05 13:35:15.010000,CANCELLED,CANCEL,DIS,SELL,LIMIT,DAY,175.000000,-100,0,0,-100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081568,,,
Taker,2021-Nov-05 13:35:07,2021-Nov-05 13:37:25.010000,CANCELLED,CANCEL,DOW,BUY,LIMIT,DAY,55.680000,100,0,0,100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081569,,,
Taker,2021-Nov-05 13:35:08,2021-Nov-05 13:36:19.010000,CANCELLED,CANCEL,HD,SELL,LIMIT,DAY,373.240000,-100,0,0,-100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081570,,,
Taker,2021-Nov-05 13:35:08,2021-Nov-05 13:35:53.588270,CANCELLED,CANCEL,IBM,SELL,LIMIT,DAY,131.000000,-100,0,0,-100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081571,,,
Taker,2021-Nov-05 13:35:08,2021-Nov-05 13:36:13.010000,CANCELLED,CANCEL,AXP,SELL,LIMIT,DAY,200.000000,-90,0,0,-90,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081572,,,
Taker,2021-Nov-05 13:35:09,2021-Nov-05 13:35:22.860236,FILLED,FILL,BA,SELL,LIMIT,DAY,218.870000,-72,0,-72,0,218.870000,0.439394,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081573,,,
Taker,2021-Nov-05 13:35:15,2021-Nov-05 13:35:42.013854,FILLED,FILL,GS,SELL,LIMIT,DAY,411.700000,-100,0,-100,0,411.700000,1.042208,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081574,,,
Taker,2021-Nov-05 13:35:17,2021-Nov-05 13:35:41.010000,CANCELLED,CANCEL,DIS,BUY,LIMIT,DAY,169.500000,100,0,0,100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081575,,,
Taker,2021-Nov-05 13:35:23,2021-Nov-05 13:35:56.010000,CANCELLED,CANCEL,BA,BUY,LIMIT,DAY,218.870000,100,0,0,100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081576,,,
Taker,2021-Nov-05 13:35:43,2021-Nov-05 13:39:13.691352,FILLED,FILL,GS,BUY,LIMIT,DAY,411.730000,100,0,100,0,411.730000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081577,,,
Taker,2021-Nov-05 13:35:45,2021-Nov-05 13:36:14.010000,CANCELLED,CANCEL,DIS,SELL,LIMIT,DAY,175.000000,-100,0,0,-100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081578,,,
Taker,2021-Nov-05 13:35:57,2021-Nov-05 13:36:07.349309,FILLED,FILL,BA,SELL,LIMIT,DAY,219.500000,-100,0,-100,0,219.500000,0.611680,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081579,,,
Taker,2021-Nov-05 13:36:02,2021-Nov-05 13:38:01.010000,CANCELLED,CANCEL,CAT,BUY,LIMIT,DAY,199.100000,100,0,0,100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081580,,,
Taker,2021-Nov-05 13:36:08,2021-Nov-05 13:36:14.805274,FILLED,FILL,BA,BUY,LIMIT,DAY,219.500000,200,0,200,0,219.500000,0.240000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081581,,,
Taker,2021-Nov-05 13:36:14,2021-Nov-05 13:36:33.010000,CANCELLED,CANCEL,AXP,SELL,LIMIT,DAY,200.000000,-90,0,0,-90,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081582,,,
Taker,2021-Nov-05 13:36:15,2021-Nov-05 13:40:35.570056,FILLED,FILL,BA,SELL,LIMIT,DAY,219.500000,-100,0,-100,0,219.500000,0.611680,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081583,,,
Taker,2021-Nov-05 13:36:34,2021-Nov-05 13:36:44.010000,CANCELLED,CANCEL,AXP,SELL,LIMIT,DAY,200.000000,-90,0,0,-90,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081584,,,
Taker,2021-Nov-05 13:36:35,2021-Nov-05 13:37:03.382398,FILLED,FILL,DIS,BUY,LIMIT,DAY,173.200000,100,0,100,0,173.200000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081585,,,
Taker,2021-Nov-05 13:36:45,2021-Nov-05 13:37:04.010000,CANCELLED,CANCEL,AXP,SELL,LIMIT,DAY,200.000000,-90,0,0,-90,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081586,,,
Taker,2021-Nov-05 13:36:47,2021-Nov-05 13:37:03.010000,CANCELLED,CANCEL,CRM,SELL,LIMIT,DAY,314.930000,-100,0,0,-100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081587,,,
Taker,2021-Nov-05 13:37:04,2021-Nov-05 14:06:08.408175,FILLED,FILL,DIS,SELL,LIMIT,DAY,175.000000,-200,0,-200,0,175.000000,1.024000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081588,,,
Taker,2021-Nov-05 13:37:05,2021-Nov-05 13:37:59.010000,CANCELLED,CANCEL,CRM,BUY,LIMIT,DAY,310.830000,100,0,0,100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081589,,,
Taker,2021-Nov-05 13:37:05,2021-Nov-05 13:37:18.010000,CANCELLED,CANCEL,AXP,SELL,LIMIT,DAY,200.000000,-90,0,0,-90,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081590,,,
Taker,2021-Nov-05 13:37:19,2021-Nov-05 13:37:21.378758,CANCELLED,CANCEL,AXP,SELL,LIMIT,DAY,176.760000,-90,0,0,-90,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081591,,,
Taker,2021-Nov-05 13:37:22,2021-Nov-05 13:38:50.030394,CANCELLED,CANCEL,AXP,SELL,LIMIT,DAY,200.000000,-90,0,0,-90,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081592,,,
Taker,2021-Nov-05 13:37:32,2021-Nov-05 13:43:09.010000,CANCELLED,CANCEL,HD,BUY,LIMIT,DAY,365.300000,100,0,0,100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081593,,,
Taker,2021-Nov-05 13:37:36,2021-Nov-05 13:37:47.010000,CANCELLED,CANCEL,MSFT,SELL,LIMIT,DAY,337.700000,-50,0,0,-50,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081594,,,
Taker,2021-Nov-05 13:37:48,2021-Nov-05 13:37:48.137005,FILLED,FILL,MSFT,BUY,LIMIT,DAY,337.620000,50,0,50,0,337.620000,0.060000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081595,,,
Taker,2021-Nov-05 13:37:49,2021-Nov-05 13:37:53.278884,FILLED,FILL,MSFT,SELL,LIMIT,DAY,337.540000,-100,0,-100,0,337.540000,0.876090,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081596,,,
Taker,2021-Nov-05 13:37:54,2021-Nov-05 13:37:55.452232,FILLED,FILL,MSFT,BUY,LIMIT,DAY,337.610000,100,0,100,0,337.610000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081597,,,
Taker,2021-Nov-05 13:37:57,2021-Nov-05 13:38:15.947656,FILLED,FILL,MSFT,SELL,LIMIT,DAY,337.640000,-100,0,-100,0,337.640000,0.876314,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081598,,,
Taker,2021-Nov-05 13:38:02,2021-Nov-05 13:40:46.010000,CANCELLED,CANCEL,DOW,SELL,LIMIT,DAY,58.660000,-100,0,0,-100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081599,,,
Taker,2021-Nov-05 13:38:07,2021-Nov-05 13:38:38.838637,FILLED,FILL,IBM,SELL,LIMIT,DAY,122.100000,-100,0,-100,0,122.100000,0.393504,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081600,,,
Taker,2021-Nov-05 13:38:17,2021-Nov-05 13:38:25.010000,CANCELLED,CANCEL,MSFT,BUY,LIMIT,DAY,337.560000,100,0,0,100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081601,,,
Taker,2021-Nov-05 13:38:32,2021-Nov-05 13:38:41.545816,FILLED,FILL,MSFT,BUY,LIMIT,DAY,337.750000,100,0,100,0,337.750000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081602,,,
Taker,2021-Nov-05 13:38:39,2021-Nov-05 13:39:00.439692,FILLED,FILL,IBM,BUY,LIMIT,DAY,122.000000,100,0,100,0,122.000000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081603,,,
Taker,2021-Nov-05 13:38:42,2021-Nov-05 13:38:43.889132,FILLED,FILL,MSFT,SELL,LIMIT,DAY,337.740000,-100,0,-100,0,337.740000,0.876538,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081604,,,
Taker,2021-Nov-05 13:38:51,2021-Nov-05 13:38:53.010000,CANCELLED,CANCEL,AXP,SELL,LIMIT,DAY,176.220000,-90,0,0,-90,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081605,,,
Taker,2021-Nov-05 13:38:54,2021-Nov-05 13:40:02.010000,CANCELLED,CANCEL,AXP,SELL,LIMIT,DAY,200.000000,-90,0,0,-90,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081606,,,
