Name,Time,Cumulative PnL
Taker,2021-Nov-05 18:34:21.018379,-149.570483
Taker,2021-Nov-05 18:35:23.208011,-394.570483
Taker,2021-Nov-05 18:36:23.819878,-394.570483
Taker,2021-Nov-05 18:37:26.286027,-154.570483
Taker,2021-Nov-05 18:38:32.171053,-394.570483
Taker,2021-Nov-05 18:39:33.942317,-394.570483
Taker,2021-Nov-05 18:40:36.903302,-394.570483
Taker,2021-Nov-05 18:41:37.972685,-139.570483
Taker,2021-Nov-05 18:42:39.544332,-132.570483
Taker,2021-Nov-05 18:43:41.871403,-141.570483
Taker,2021-Nov-05 18:44:42.809519,-139.570483
Taker,2021-Nov-05 18:45:44.738543,-132.570483
Taker,2021-Nov-05 18:46:45.919313,-128.570483
Taker,2021-Nov-05 18:47:47.930349,-394.570483
Taker,2021-Nov-05 18:48:49.892926,-131.570483
Taker,2021-Nov-05 18:49:51.359937,-129.570483
Taker,2021-Nov-05 18:50:52.962617,-133.570483
Taker,2021-Nov-05 18:51:53.203373,-136.570483
Taker,2021-Nov-05 18:52:54.537915,-144.570483
Taker,2021-Nov-05 18:53:55.345267,-134.570483
Taker,2021-Nov-05 18:54:56.813987,-129.570483
Taker,2021-Nov-05 18:55:57.840860,-121.570483
Taker,2021-Nov-05 18:56:59.535132,-394.570483
Taker,2021-Nov-05 18:58:00.678800,-394.570483
Taker,2021-Nov-05 18:59:02.664482,-119.570483
Taker,2021-Nov-05 19:00:04.025060,-105.570483
Taker,2021-Nov-05 19:01:05.279905,-130.570483
Taker,2021-Nov-05 19:02:09.948903,-138.570483
Taker,2021-Nov-05 19:03:11.185579,-162.570483
Taker,2021-Nov-05 19:04:11.665722,-154.570483
Taker,2021-Nov-05 19:05:12.696442,-394.570483
Taker,2021-Nov-05 19:06:13.795974,-157.570483
Taker,2021-Nov-05 19:07:14.450199,-146.570483
Taker,2021-Nov-05 19:08:16.391454,-133.570483
Taker,2021-Nov-05 19:09:17.680122,-131.570483
Taker,2021-Nov-05 19:10:19.245494,-120.570483
Taker,2021-Nov-05 19:11:22.411699,-111.570483
Taker,2021-Nov-05 19:12:24.612107,-107.570483
Taker,2021-Nov-05 19:13:24.712477,-111.570483
Taker,2021-Nov-05 19:14:25.123353,-104.570483
Taker,2021-Nov-05 19:15:26.126823,-108.570483
Taker,2021-Nov-05 19:16:26.759959,-109.570483
Taker,2021-Nov-05 19:17:27.718237,-104.570483
Taker,2021-Nov-05 19:18:30.240112,-92.570483
Taker,2021-Nov-05 19:19:32.272674,-90.570483
Taker,2021-Nov-05 19:20:32.797123,-95.570483
Taker,2021-Nov-05 19:21:35.976901,-94.570483
Taker,2021-Nov-05 19:22:37.288460,-394.570483
Taker,2021-Nov-05 19:23:38.154237,-115.570483
Taker,2021-Nov-05 19:24:40.092667,-94.570483
Taker,2021-Nov-05 19:25:40.411612,-95.570483
Taker,2021-Nov-05 19:26:42.385465,-394.570483
Taker,2021-Nov-05 19:27:42.946241,-104.570483
